YYYYMM,Value,Description,Unit
201610,3176.083,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201611,3391.222,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201612,3615.449,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201701,3505.427,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201702,3186.49,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201703,3457.272,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201704,3148.88,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201705,3189.427,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201706,3439.353,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201707,3703.471,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201708,3753.014,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201709,3294.201,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201710,3305.572,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201711,3430.254,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201712,3738.416,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201801,3779.046,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201802,3398.373,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201803,3552.942,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201804,3107.345,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201805,3563.606,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201806,3588.453,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201807,3708.842,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201808,3565.259,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
201809,3304.994,"Electricity Net Generation From Wood, All Sectors",Million Kilowatthours
197301,15.152,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197302,13.874,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197303,16.913,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197304,16.771,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197305,20.209,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197306,16.938,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197307,16.409,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197308,17.704,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197309,17.158,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197310,19.288,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197311,14.526,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197312,12.949,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197401,14.536,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197402,13.603,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197403,14.17,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197404,13.612,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197405,12.366,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197406,17.154,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197407,19.907,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197408,18.074,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197409,17.539,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197410,14.972,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197411,14.81,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197412,11.411,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197501,13.481,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197502,10.864,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197503,11.925,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197504,11.265,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197505,16.63,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197506,18.527,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197507,15.674,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197508,17.748,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197509,15.14,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197510,15.509,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197511,13.517,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197512,13.289,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197601,13.472,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197602,13.099,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197603,13.176,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197604,12.176,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197605,12.95,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197606,15.519,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197607,18.353,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197608,18.515,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197609,15.879,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197610,16.784,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197611,16.437,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197612,15.717,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197701,14.005,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197702,12.481,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197703,13.95,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197704,14.222,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197705,14.84,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197706,14.904,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197707,17.073,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197708,16.463,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197709,16.492,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197710,16.679,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197711,10.76,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197712,11.401,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197801,11.907,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197802,10.607,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197803,10.618,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197804,10.156,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197805,11.268,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197806,9.748,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197807,8.43,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197808,17.365,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197809,12.938,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197810,13.709,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197811,11.542,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197812,12.145,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197901,14.205,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197902,16.35,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197903,23.239,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197904,13.283,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197905,21.34,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197906,16.46,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197907,15.9,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197908,16.457,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197909,12.094,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197910,11.732,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197911,17.576,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
197912,19.556,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198001,20.829,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198002,18.624,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198003,12.461,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198004,12.188,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198005,14.817,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198006,10.997,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198007,10.197,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198008,12.567,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198009,11.046,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198010,11.031,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198011,11.012,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198012,12.026,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198101,10.563,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198102,8.81,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198103,10.261,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198104,9.454,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198105,9.978,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198106,8.486,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198107,10.344,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198108,13.02,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198109,15.24,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198110,12.621,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198111,9.378,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198112,4.474,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198201,12.217,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198202,10.388,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198203,10.215,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198204,7.661,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198205,11.157,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198206,10.598,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
198207,13.278,"Electricity Net Generation From Waste, All Sectors",Million Kilowatthours
